"workerid","A","B","percent","read_and_decide_time","quant","read_time_one","response","qq","percent_cat","resp","rt_too_quick"
65,"""middor""","""drooty""",60,793,"Few",263,"false","Few","51-60",1,FALSE
65,"""shurry""","""preser""",34,885,"Many",565,"false","Many","26-40",0,FALSE
65,"""boddle""","""molill""",80,994,"Few",511,"false","Few","76-100",1,FALSE
65,"""shurry""","""preser""",1,1127,"Few",509,"true","Few","1-25",0,FALSE
65,"""strant""","""potind""",24,689,"More than half",707,"false","More than half","1-25",0,FALSE
65,"""ancits""","""smeath""",84,1493,"Many",636,"true","Many","76-100",1,FALSE
65,"""cather""","""funder""",85,645,"Fewer than half",511,"false","Fewer than half","76-100",1,FALSE
65,"""puggle""","""entand""",51,944,"Few",657,"false","Few","51-60",1,FALSE
65,"""zetten""","""unfobs""",31,1616,"Fewer than half",682,"true","Fewer than half","26-40",0,FALSE
65,"""menner""","""nandow""",54,985,"Most",831,"true","Most","51-60",1,FALSE
65,"""spunge""","""wenple""",36,910,"Most",672,"false","Most","26-40",0,FALSE
65,"""gukbar""","""soarse""",10,1136,"More than half",680,"false","More than half","1-25",0,FALSE
65,"""cosutz""","""spover""",27,840,"Many",610,"false","Many","26-40",0,FALSE
65,"""middor""","""drooty""",47,1171,"Fewer than half",848,"true","Fewer than half","41-50",0,FALSE
65,"""padnet""","""fanely""",84,1116,"Most",575,"true","Most","76-100",1,FALSE
65,"""russer""","""huttle""",96,1406,"Fewer than half",644,"false","Fewer than half","76-100",1,FALSE
65,"""boddle""","""molill""",12,2408,"Many",877,"false","Many","1-25",0,FALSE
65,"""devole""","""sholly""",91,745,"More than half",655,"true","More than half","76-100",1,FALSE
65,"""spunge""","""wenple""",5,1016,"More than half",605,"false","More than half","1-25",0,FALSE
65,"""ingell""","""nalill""",86,735,"Most",712,"true","Most","76-100",1,FALSE
65,"""jallem""","""sildal""",79,752,"More than half",632,"true","More than half","76-100",1,FALSE
65,"""awplor""","""fasees""",77,800,"Fewer than half",889,"false","Fewer than half","76-100",1,FALSE
65,"""pobbit""","""spippy""",70,822,"Fewer than half",817,"false","Fewer than half","61-75",1,FALSE
65,"""gukbar""","""soarse""",48,1094,"Few",2999,"false","Few","41-50",1,FALSE
65,"""puggle""","""entand""",62,743,"Many",855,"true","Many","61-75",1,FALSE
65,"""shurry""","""preser""",11,791,"More than half",950,"false","More than half","1-25",0,FALSE
65,"""raster""","""movell""",5,850,"Many",1322,"false","Many","1-25",0,FALSE
65,"""gukbar""","""soarse""",4,1144,"Fewer than half",980,"true","Fewer than half","1-25",0,FALSE
65,"""menner""","""nandow""",68,848,"Few",1013,"false","Few","61-75",1,FALSE
65,"""mecket""","""plumry""",74,1071,"Few",4856,"false","Few","61-75",1,FALSE
65,"""russer""","""huttle""",3,1568,"Many",981,"false","Many","1-25",0,FALSE
65,"""spunge""","""wenple""",55,911,"Few",1031,"false","Few","51-60",1,FALSE
65,"""hadder""","""ollidy""",27,863,"More than half",912,"false","More than half","26-40",0,FALSE
65,"""shamer""","""bloifs""",41,912,"Most",838,"false","Most","41-50",0,FALSE
65,"""boddle""","""molill""",80,656,"More than half",920,"true","More than half","76-100",1,FALSE
65,"""shurry""","""preser""",8,715,"Most",1048,"false","Most","1-25",0,FALSE
65,"""hadder""","""ollidy""",97,706,"Many",1000,"true","Many","76-100",1,FALSE
65,"""jallem""","""sildal""",17,615,"Many",1053,"false","Many","1-25",0,FALSE
65,"""pengyl""","""sedest""",30,1006,"Fewer than half",753,"true","Fewer than half","26-40",0,FALSE
65,"""devole""","""sholly""",63,736,"Fewer than half",921,"false","Fewer than half","61-75",1,FALSE
65,"""bameta""","""unzast""",53,769,"More than half",846,"true","More than half","51-60",1,FALSE
65,"""umpond""","""marire""",66,1348,"Fewer than half",864,"false","Fewer than half","61-75",1,FALSE
65,"""pengyl""","""sedest""",93,578,"Many",1072,"true","Many","76-100",1,FALSE
65,"""fleeve""","""scalfs""",14,832,"Many",862,"false","Many","1-25",0,FALSE
65,"""coppar""","""hunene""",57,834,"Most",782,"true","Most","51-60",1,FALSE
65,"""awplor""","""fasees""",69,992,"More than half",1095,"true","More than half","61-75",1,FALSE
65,"""shrile""","""athoid""",37,1294,"Fewer than half",944,"true","Fewer than half","26-40",0,FALSE
65,"""jallem""","""sildal""",58,740,"Fewer than half",800,"false","Fewer than half","51-60",1,FALSE
65,"""jallem""","""sildal""",69,2030,"Most",1089,"true","Most","61-75",1,FALSE
65,"""birler""","""enciad""",65,728,"Fewer than half",838,"false","Fewer than half","61-75",1,FALSE
65,"""clidge""","""hensly""",12,1407,"Many",846,"false","Many","1-25",0,FALSE
65,"""puctor""","""recure""",60,824,"Many",790,"true","Many","51-60",1,FALSE
65,"""pobbit""","""spippy""",81,868,"Most",847,"true","Most","76-100",1,FALSE
65,"""devole""","""sholly""",49,2032,"Few",897,"true","Few","41-50",0,FALSE
65,"""cather""","""funder""",5,1040,"Few",824,"true","Few","1-25",0,FALSE
65,"""umpond""","""marire""",90,703,"Most",779,"true","Most","76-100",1,FALSE
65,"""fleeve""","""scalfs""",8,681,"More than half",935,"false","More than half","1-25",0,FALSE
65,"""awplor""","""fasees""",77,891,"Most",831,"true","Most","76-100",1,FALSE
65,"""pirter""","""secent""",59,592,"More than half",726,"true","More than half","51-60",1,FALSE
65,"""jallem""","""sildal""",24,802,"Few",742,"true","Few","1-25",0,FALSE
65,"""pliper""","""sesare""",62,689,"Few",672,"false","Few","61-75",1,FALSE
65,"""bameta""","""unzast""",88,1113,"Few",751,"false","Few","76-100",1,FALSE
65,"""puctor""","""recure""",5,739,"Few",760,"true","Few","1-25",0,FALSE
65,"""russer""","""huttle""",51,681,"Most",1070,"true","Most","51-60",1,FALSE
65,"""ancits""","""smeath""",18,656,"Most",697,"false","Most","1-25",0,FALSE
65,"""pirter""","""secent""",87,761,"Few",1099,"false","Few","76-100",1,FALSE
65,"""umpond""","""marire""",81,520,"More than half",778,"true","More than half","76-100",1,FALSE
65,"""chulks""","""vulhor""",45,1343,"More than half",901,"false","More than half","41-50",0,FALSE
65,"""sporer""","""firtly""",55,623,"Most",539,"true","Most","51-60",1,FALSE
65,"""werner""","""hurmer""",13,753,"Few",664,"true","Few","1-25",0,FALSE
65,"""tecker""","""biller""",51,743,"Few",624,"false","Few","51-60",1,FALSE
65,"""sporer""","""firtly""",76,553,"More than half",735,"true","More than half","76-100",1,FALSE
65,"""kustle""","""reshix""",2,727,"Most",662,"false","Most","1-25",0,FALSE
65,"""tiklet""","""hullaw""",38,928,"Many",646,"false","Many","26-40",0,FALSE
65,"""pengyl""","""sedest""",48,792,"More than half",679,"false","More than half","41-50",0,FALSE
65,"""chadop""","""shaple""",20,849,"Most",714,"false","Most","1-25",0,FALSE
65,"""schook""","""jabant""",32,1059,"Most",855,"false","Most","26-40",0,FALSE
65,"""coamin""","""mucond""",90,848,"Many",702,"true","Many","76-100",1,FALSE
65,"""ingell""","""nalill""",64,783,"Fewer than half",710,"false","Fewer than half","61-75",1,FALSE
65,"""strant""","""potind""",12,721,"Most",742,"false","Most","1-25",0,FALSE
65,"""coamin""","""mucond""",23,1127,"Fewer than half",736,"true","Fewer than half","1-25",0,FALSE
65,"""hadder""","""ollidy""",15,905,"Fewer than half",625,"true","Fewer than half","1-25",0,FALSE
65,"""dorder""","""coggon""",96,839,"Most",2991,"true","Most","76-100",1,FALSE
65,"""dorder""","""coggon""",44,943,"Few",823,"true","Few","41-50",0,FALSE
65,"""zetten""","""unfobs""",28,624,"Few",774,"true","Few","26-40",0,FALSE
65,"""cather""","""funder""",75,672,"Most",643,"true","Most","61-75",1,FALSE
65,"""hadder""","""ollidy""",12,823,"Few",688,"true","Few","1-25",0,FALSE
65,"""werner""","""hurmer""",35,752,"Most",632,"false","Most","26-40",0,FALSE
65,"""gukbar""","""soarse""",9,769,"Most",503,"false","Most","1-25",0,FALSE
65,"""bemble""","""squank""",60,842,"Fewer than half",881,"true","Fewer than half","51-60",0,FALSE
65,"""monter""","""melelt""",48,1357,"Many",632,"true","Many","41-50",1,FALSE
65,"""chevel""","""podden""",85,722,"More than half",775,"true","More than half","76-100",1,FALSE
65,"""ingell""","""nalill""",52,695,"More than half",823,"true","More than half","51-60",1,FALSE
65,"""strant""","""potind""",3,830,"Many",765,"false","Many","1-25",0,FALSE
65,"""puggle""","""entand""",38,1159,"Fewer than half",761,"true","Fewer than half","26-40",0,FALSE
65,"""menner""","""nandow""",71,2278,"More than half",752,"true","More than half","61-75",1,FALSE
65,"""cosutz""","""spover""",31,745,"More than half",816,"false","More than half","26-40",0,FALSE
65,"""menner""","""nandow""",90,698,"Many",578,"true","Many","76-100",1,FALSE
65,"""mecket""","""plumry""",18,1622,"Fewer than half",775,"true","Fewer than half","1-25",0,FALSE
65,"""pliper""","""sesare""",88,1177,"Most",744,"true","Most","76-100",1,FALSE
65,"""bameta""","""unzast""",90,1120,"Many",841,"true","Many","76-100",1,FALSE
65,"""shamer""","""bloifs""",34,1641,"Fewer than half",709,"true","Fewer than half","26-40",0,FALSE
65,"""cosutz""","""spover""",52,785,"Few",641,"false","Few","51-60",1,FALSE
65,"""awplor""","""fasees""",84,636,"Few",776,"false","Few","76-100",1,FALSE
65,"""shrile""","""athoid""",29,687,"Most",671,"false","Most","26-40",0,FALSE
65,"""cosutz""","""spover""",24,736,"Fewer than half",686,"true","Fewer than half","1-25",0,FALSE
65,"""coamin""","""mucond""",47,1405,"Most",535,"false","Most","41-50",0,FALSE
65,"""padnet""","""fanely""",51,1111,"Fewer than half",584,"false","Fewer than half","51-60",1,FALSE
65,"""shrile""","""athoid""",53,840,"Many",504,"true","Many","51-60",1,FALSE
65,"""padnet""","""fanely""",72,635,"More than half",567,"true","More than half","61-75",1,FALSE
65,"""middor""","""drooty""",27,1009,"Many",624,"false","Many","26-40",0,FALSE
65,"""kustle""","""reshix""",21,1065,"More than half",529,"false","More than half","1-25",0,FALSE
65,"""shurry""","""preser""",49,822,"Fewer than half",559,"true","Fewer than half","41-50",0,FALSE
65,"""bemble""","""squank""",68,719,"Most",480,"true","Most","61-75",1,FALSE
65,"""spunge""","""wenple""",13,1041,"Many",614,"false","Many","1-25",0,FALSE
65,"""isbant""","""unairs""",64,661,"Most",566,"true","Most","61-75",1,FALSE
65,"""coppar""","""hunene""",16,760,"Many",632,"false","Many","1-25",0,FALSE
65,"""raster""","""movell""",79,794,"Fewer than half",784,"false","Fewer than half","76-100",1,FALSE
65,"""strant""","""potind""",5,792,"Few",782,"true","Few","1-25",0,FALSE
65,"""pliper""","""sesare""",46,1145,"Many",709,"true","Many","41-50",1,FALSE
65,"""tecker""","""biller""",59,1072,"Fewer than half",685,"false","Fewer than half","51-60",1,FALSE
65,"""pluset""","""stubad""",94,1692,"Most",728,"true","Most","76-100",1,FALSE
65,"""sporer""","""firtly""",54,1114,"Fewer than half",695,"false","Fewer than half","51-60",1,FALSE
65,"""chevel""","""podden""",95,948,"Fewer than half",1736,"false","Fewer than half","76-100",1,FALSE
65,"""birler""","""enciad""",77,686,"Few",791,"false","Few","76-100",1,FALSE
65,"""pluset""","""stubad""",29,1424,"Many",850,"false","Many","26-40",0,FALSE
65,"""clidge""","""hensly""",42,929,"Most",653,"false","Most","41-50",0,FALSE
65,"""boddle""","""molill""",75,929,"Fewer than half",861,"false","Fewer than half","61-75",1,FALSE
65,"""bameta""","""unzast""",73,655,"Fewer than half",926,"false","Fewer than half","61-75",1,FALSE
65,"""chadop""","""shaple""",7,863,"Few",801,"true","Few","1-25",0,FALSE
65,"""chadop""","""shaple""",6,1263,"Fewer than half",818,"true","Fewer than half","1-25",0,FALSE
65,"""zetten""","""unfobs""",26,1032,"More than half",745,"false","More than half","26-40",0,FALSE
65,"""coamin""","""mucond""",93,738,"Few",808,"false","Few","76-100",1,FALSE
65,"""chulks""","""vulhor""",19,856,"Most",815,"false","Most","1-25",0,FALSE
65,"""beckel""","""racual""",35,976,"Fewer than half",773,"true","Fewer than half","26-40",0,FALSE
65,"""beckel""","""racual""",57,751,"Few",842,"false","Few","51-60",1,FALSE
65,"""monter""","""melelt""",19,888,"More than half",966,"false","More than half","1-25",0,FALSE
65,"""mecket""","""plumry""",15,759,"Most",920,"false","Most","1-25",0,FALSE
65,"""isbant""","""unairs""",6,664,"Few",992,"true","Few","1-25",0,FALSE
65,"""pirter""","""secent""",88,1009,"Fewer than half",4461,"false","Fewer than half","76-100",1,FALSE
65,"""clidge""","""hensly""",2,864,"Fewer than half",3652,"true","Fewer than half","1-25",0,FALSE
65,"""coamin""","""mucond""",46,704,"More than half",1815,"false","More than half","41-50",0,FALSE
65,"""bameta""","""unzast""",98,760,"Most",792,"true","Most","76-100",1,FALSE
65,"""pluset""","""stubad""",66,1187,"More than half",680,"true","More than half","61-75",1,FALSE
65,"""fleeve""","""scalfs""",13,1057,"Fewer than half",779,"true","Fewer than half","1-25",0,FALSE
65,"""awplor""","""fasees""",64,568,"Many",1383,"true","Many","61-75",1,FALSE
65,"""chevel""","""podden""",30,1191,"Few",558,"true","Few","26-40",0,FALSE
65,"""sporer""","""firtly""",8,912,"Few",807,"true","Few","1-25",0,FALSE
65,"""bemble""","""squank""",92,662,"More than half",2203,"true","More than half","76-100",1,FALSE
65,"""devole""","""sholly""",79,686,"Most",688,"true","Most","76-100",1,FALSE
65,"""middor""","""drooty""",17,944,"More than half",720,"false","More than half","1-25",0,FALSE
65,"""ancits""","""smeath""",24,879,"Few",753,"true","Few","1-25",0,FALSE
65,"""puggle""","""entand""",13,938,"More than half",875,"false","More than half","1-25",0,FALSE
65,"""pobbit""","""spippy""",69,2208,"Many",741,"true","Many","61-75",1,FALSE
65,"""pobbit""","""spippy""",70,793,"More than half",1004,"true","More than half","61-75",1,FALSE
65,"""werner""","""hurmer""",46,1367,"Many",745,"true","Many","41-50",1,FALSE
65,"""werner""","""hurmer""",12,575,"Fewer than half",2176,"true","Fewer than half","1-25",0,FALSE
65,"""russer""","""huttle""",93,551,"More than half",720,"true","More than half","76-100",1,FALSE
65,"""monter""","""melelt""",38,927,"Most",1017,"false","Most","26-40",0,FALSE
65,"""isbant""","""unairs""",89,1039,"Fewer than half",1736,"false","Fewer than half","76-100",1,FALSE
65,"""raster""","""movell""",41,976,"Few",1112,"true","Few","41-50",0,FALSE
65,"""birler""","""enciad""",58,776,"Most",806,"true","Most","51-60",1,FALSE
65,"""monter""","""melelt""",26,1663,"Fewer than half",1155,"true","Fewer than half","26-40",0,FALSE
65,"""isbant""","""unairs""",46,1064,"Many",647,"true","Many","41-50",1,FALSE
65,"""pobbit""","""spippy""",33,727,"Few",1109,"true","Few","26-40",0,FALSE
65,"""chulks""","""vulhor""",10,993,"Few",6253,"true","Few","1-25",0,FALSE
66,"""chulks""","""vulhor""",40,1913,"Fewer than half",563,"false","Fewer than half","26-40",1,FALSE
66,"""puggle""","""entand""",32,2007,"Fewer than half",4860,"true","Fewer than half","26-40",0,FALSE
66,"""ingell""","""nalill""",35,2363,"Few",2134,"true","Few","26-40",0,FALSE
66,"""isbant""","""unairs""",69,1225,"Fewer than half",2758,"false","Fewer than half","61-75",1,FALSE
66,"""hadder""","""ollidy""",33,2487,"Few",2442,"true","Few","26-40",0,FALSE
66,"""cosutz""","""spover""",38,2166,"Few",1422,"true","Few","26-40",0,FALSE
66,"""tiklet""","""hullaw""",68,1565,"Few",1628,"false","Few","61-75",1,FALSE
66,"""boddle""","""molill""",82,1272,"Fewer than half",2604,"false","Fewer than half","76-100",1,FALSE
66,"""coamin""","""mucond""",19,1880,"Many",2035,"false","Many","1-25",0,FALSE
66,"""jallem""","""sildal""",48,1968,"Many",1217,"false","Many","41-50",0,FALSE
66,"""russer""","""huttle""",81,1119,"Fewer than half",1782,"false","Fewer than half","76-100",1,FALSE
66,"""puctor""","""recure""",76,1481,"Fewer than half",1485,"false","Fewer than half","76-100",1,FALSE
66,"""beckel""","""racual""",67,1110,"More than half",2120,"true","More than half","61-75",1,FALSE
66,"""spunge""","""wenple""",3,1237,"Fewer than half",1553,"true","Fewer than half","1-25",0,FALSE
66,"""sporer""","""firtly""",25,1226,"Few",1699,"true","Few","1-25",0,FALSE
66,"""ancits""","""smeath""",42,2487,"Fewer than half",1617,"false","Fewer than half","41-50",1,FALSE
66,"""umpond""","""marire""",32,2205,"Most",1295,"false","Most","26-40",0,FALSE
66,"""chevel""","""podden""",14,866,"More than half",1642,"false","More than half","1-25",0,FALSE
66,"""spunge""","""wenple""",65,1143,"More than half",1648,"true","More than half","61-75",1,FALSE
66,"""russer""","""huttle""",37,919,"More than half",72,"false","More than half","26-40",0,FALSE
66,"""dorder""","""coggon""",59,1230,"Fewer than half",1576,"false","Fewer than half","51-60",1,FALSE
66,"""mecket""","""plumry""",83,719,"More than half",1688,"true","More than half","76-100",1,FALSE
66,"""strant""","""potind""",31,1136,"Fewer than half",1700,"true","Fewer than half","26-40",0,FALSE
66,"""werner""","""hurmer""",76,2184,"Most",1376,"false","Most","76-100",0,FALSE
66,"""zetten""","""unfobs""",55,1466,"Few",1441,"false","Few","51-60",1,FALSE
66,"""mecket""","""plumry""",43,1573,"Many",2134,"false","Many","41-50",0,FALSE
66,"""chadop""","""shaple""",88,773,"Few",1584,"false","Few","76-100",1,FALSE
66,"""zetten""","""unfobs""",80,670,"More than half",1488,"true","More than half","76-100",1,FALSE
66,"""zetten""","""unfobs""",94,1228,"Many",1790,"true","Many","76-100",1,FALSE
66,"""pluset""","""stubad""",9,1096,"Most",1351,"false","Most","1-25",0,FALSE
66,"""puggle""","""entand""",78,1328,"Most",1576,"true","Most","76-100",1,FALSE
66,"""cosutz""","""spover""",2,1584,"Many",11173,"false","Many","1-25",0,FALSE
66,"""boddle""","""molill""",24,916,"Many",1836,"false","Many","1-25",0,FALSE
66,"""boddle""","""molill""",1,781,"More than half",2880,"false","More than half","1-25",0,FALSE
66,"""clidge""","""hensly""",13,1208,"Fewer than half",2525,"true","Fewer than half","1-25",0,FALSE
66,"""menner""","""nandow""",29,1271,"Many",1527,"true","Many","26-40",1,FALSE
66,"""pobbit""","""spippy""",89,762,"Few",1307,"true","Few","76-100",0,FALSE
66,"""jallem""","""sildal""",43,1037,"Most",991,"false","Most","41-50",0,FALSE
66,"""russer""","""huttle""",37,2046,"Many",2727,"false","Many","26-40",0,FALSE
66,"""ingell""","""nalill""",22,1311,"More than half",2658,"false","More than half","1-25",0,FALSE
66,"""sporer""","""firtly""",25,714,"Most",1631,"false","Most","1-25",0,FALSE
66,"""pengyl""","""sedest""",19,1177,"Many",1647,"false","Many","1-25",0,FALSE
66,"""menner""","""nandow""",66,1727,"Fewer than half",3274,"false","Fewer than half","61-75",1,FALSE
66,"""strant""","""potind""",81,1034,"Most",1331,"true","Most","76-100",1,FALSE
66,"""chulks""","""vulhor""",46,1009,"Many",1744,"true","Many","41-50",1,FALSE
66,"""shrile""","""athoid""",62,1022,"Most",1337,"true","Most","61-75",1,FALSE
66,"""ancits""","""smeath""",75,884,"Most",1351,"true","Most","61-75",1,FALSE
66,"""bemble""","""squank""",31,580,"Most",1238,"false","Most","26-40",0,FALSE
66,"""schook""","""jabant""",92,727,"Many",2368,"true","Many","76-100",1,FALSE
66,"""puctor""","""recure""",16,1012,"Most",1334,"false","Most","1-25",0,FALSE
66,"""middor""","""drooty""",55,819,"More than half",2559,"true","More than half","51-60",1,FALSE
66,"""awplor""","""fasees""",91,624,"Fewer than half",1582,"false","Fewer than half","76-100",1,FALSE
66,"""fleeve""","""scalfs""",80,1391,"Many",308,"true","Many","76-100",1,FALSE
66,"""werner""","""hurmer""",6,650,"Many",1591,"false","Many","1-25",0,FALSE
66,"""umpond""","""marire""",31,679,"More than half",1245,"false","More than half","26-40",0,FALSE
66,"""pobbit""","""spippy""",6,659,"Most",1699,"false","Most","1-25",0,FALSE
66,"""pliper""","""sesare""",24,808,"More than half",1220,"false","More than half","1-25",0,FALSE
66,"""clidge""","""hensly""",35,954,"Few",1647,"false","Few","26-40",1,FALSE
66,"""mecket""","""plumry""",74,581,"Most",1521,"true","Most","61-75",1,FALSE
66,"""birler""","""enciad""",53,780,"Many",934,"true","Many","51-60",1,FALSE
66,"""werner""","""hurmer""",63,994,"More than half",1912,"true","More than half","61-75",1,FALSE
66,"""chulks""","""vulhor""",38,1451,"Few",659,"false","Few","26-40",1,FALSE
66,"""ancits""","""smeath""",86,748,"Few",580,"false","Few","76-100",1,FALSE
66,"""shurry""","""preser""",96,853,"More than half",508,"true","More than half","76-100",1,FALSE
66,"""ancits""","""smeath""",56,659,"More than half",1323,"true","More than half","51-60",1,FALSE
66,"""cather""","""funder""",99,1215,"Many",360,"true","Many","76-100",1,FALSE
66,"""tiklet""","""hullaw""",86,713,"More than half",404,"true","More than half","76-100",1,FALSE
66,"""sporer""","""firtly""",81,676,"Many",1563,"true","Many","76-100",1,FALSE
66,"""awplor""","""fasees""",81,757,"Few",706,"false","Few","76-100",1,FALSE
66,"""shrile""","""athoid""",35,637,"Fewer than half",1398,"false","Fewer than half","26-40",1,FALSE
66,"""boddle""","""molill""",57,642,"Few",1312,"false","Few","51-60",1,FALSE
66,"""tiklet""","""hullaw""",75,852,"Many",110,"false","Many","61-75",0,FALSE
66,"""hadder""","""ollidy""",14,727,"Fewer than half",1292,"false","Fewer than half","1-25",1,FALSE
66,"""pluset""","""stubad""",47,924,"Few",1724,"false","Few","41-50",1,FALSE
66,"""schook""","""jabant""",82,828,"Few",1155,"false","Few","76-100",1,FALSE
66,"""shamer""","""bloifs""",45,896,"Fewer than half",263,"true","Fewer than half","41-50",0,FALSE
66,"""pirter""","""secent""",48,939,"More than half",1963,"false","More than half","41-50",0,FALSE
66,"""tiklet""","""hullaw""",21,1774,"Fewer than half",350,"true","Fewer than half","1-25",0,FALSE
66,"""monter""","""melelt""",49,1096,"Few",1016,"false","Few","41-50",1,FALSE
66,"""boddle""","""molill""",15,1139,"Most",286,"false","Most","1-25",0,FALSE
66,"""shrile""","""athoid""",53,939,"More than half",1180,"true","More than half","51-60",1,FALSE
66,"""puggle""","""entand""",70,1275,"Many",1966,"true","Many","61-75",1,FALSE
66,"""strant""","""potind""",34,586,"Few",1070,"false","Few","26-40",1,FALSE
66,"""spunge""","""wenple""",2,1133,"Few",244,"true","Few","1-25",0,FALSE
66,"""tiklet""","""hullaw""",73,899,"Most",1373,"true","Most","61-75",1,FALSE
66,"""birler""","""enciad""",11,733,"More than half",625,"false","More than half","1-25",0,FALSE
66,"""tecker""","""biller""",18,661,"More than half",903,"false","More than half","1-25",0,FALSE
66,"""shurry""","""preser""",83,615,"Few",249,"false","Few","76-100",1,FALSE
66,"""clidge""","""hensly""",7,1146,"Many",904,"false","Many","1-25",0,FALSE
66,"""monter""","""melelt""",81,631,"More than half",309,"true","More than half","76-100",1,FALSE
66,"""bameta""","""unzast""",12,680,"Most",886,"false","Most","1-25",0,FALSE
66,"""russer""","""huttle""",38,834,"Most",1040,"false","Most","26-40",0,FALSE
66,"""beckel""","""racual""",70,982,"Most",434,"true","Most","61-75",1,FALSE
66,"""middor""","""drooty""",38,525,"Fewer than half",1383,"false","Fewer than half","26-40",1,FALSE
66,"""cosutz""","""spover""",79,599,"Most",832,"true","Most","76-100",1,FALSE
66,"""bameta""","""unzast""",97,964,"Fewer than half",1120,"false","Fewer than half","76-100",1,FALSE
66,"""pengyl""","""sedest""",87,648,"Few",877,"false","Few","76-100",1,FALSE
66,"""fleeve""","""scalfs""",25,631,"Few",769,"false","Few","1-25",1,FALSE
66,"""pliper""","""sesare""",30,705,"Most",317,"false","Most","26-40",0,FALSE
66,"""bemble""","""squank""",89,708,"Many",1339,"true","Many","76-100",1,FALSE
66,"""gukbar""","""soarse""",36,705,"Many",1464,"false","Many","26-40",0,FALSE
66,"""monter""","""melelt""",51,605,"Most",3097,"true","Most","51-60",1,FALSE
66,"""umpond""","""marire""",52,588,"Many",1050,"true","Many","51-60",1,FALSE
66,"""spunge""","""wenple""",94,693,"Most",1008,"true","Most","76-100",1,FALSE
66,"""pobbit""","""spippy""",80,694,"Many",1583,"true","Many","76-100",1,FALSE
66,"""pluset""","""stubad""",65,854,"Many",641,"true","Many","61-75",1,FALSE
66,"""awplor""","""fasees""",17,690,"More than half",1186,"false","More than half","1-25",0,FALSE
66,"""ancits""","""smeath""",12,701,"Many",1458,"false","Many","1-25",0,FALSE
66,"""chulks""","""vulhor""",58,513,"More than half",1089,"true","More than half","51-60",1,FALSE
66,"""strant""","""potind""",81,614,"Many",224,"true","Many","76-100",1,FALSE
66,"""sporer""","""firtly""",8,544,"More than half",381,"true","More than half","1-25",1,FALSE
66,"""coamin""","""mucond""",95,601,"More than half",144,"true","More than half","76-100",1,FALSE
66,"""devole""","""sholly""",96,798,"Few",1192,"false","Few","76-100",1,FALSE
66,"""pirter""","""secent""",92,551,"Fewer than half",230,"false","Fewer than half","76-100",1,FALSE
66,"""chadop""","""shaple""",66,729,"More than half",956,"true","More than half","61-75",1,FALSE
66,"""isbant""","""unairs""",14,672,"Many",289,"false","Many","1-25",0,FALSE
66,"""chevel""","""podden""",56,568,"Many",678,"true","Many","51-60",1,FALSE
66,"""tecker""","""biller""",29,682,"Most",110,"false","Most","26-40",0,FALSE
66,"""jallem""","""sildal""",85,1171,"Fewer than half",179,"false","Fewer than half","76-100",1,FALSE
66,"""beckel""","""racual""",92,752,"Many",565,"true","Many","76-100",1,FALSE
66,"""chadop""","""shaple""",83,631,"Most",434,"true","Most","76-100",1,FALSE
66,"""mecket""","""plumry""",1,519,"Fewer than half",189,"false","Fewer than half","1-25",1,FALSE
66,"""shamer""","""bloifs""",84,600,"More than half",176,"true","More than half","76-100",1,FALSE
66,"""raster""","""movell""",89,629,"Few",152,"false","Few","76-100",1,FALSE
66,"""hadder""","""ollidy""",95,553,"Many",284,"true","Many","76-100",1,FALSE
66,"""middor""","""drooty""",65,650,"Few",1455,"false","Few","61-75",1,FALSE
66,"""awplor""","""fasees""",19,656,"Most",1197,"false","Most","1-25",0,FALSE
66,"""bameta""","""unzast""",33,968,"Many",1252,"false","Many","26-40",0,FALSE
66,"""gukbar""","""soarse""",96,476,"Most",1369,"true","Most","76-100",1,FALSE
66,"""shamer""","""bloifs""",57,771,"Most",751,"false","Most","51-60",0,FALSE
66,"""beckel""","""racual""",17,648,"Fewer than half",450,"false","Fewer than half","1-25",1,FALSE
66,"""devole""","""sholly""",46,669,"Many",213,"true","Many","41-50",1,FALSE
66,"""tecker""","""biller""",61,764,"Few",185,"false","Few","61-75",1,FALSE
66,"""chevel""","""podden""",60,855,"Fewer than half",627,"false","Fewer than half","51-60",1,FALSE
66,"""kustle""","""reshix""",76,639,"More than half",168,"true","More than half","76-100",1,FALSE
66,"""beckel""","""racual""",84,805,"Few",238,"false","Few","76-100",1,FALSE
66,"""coppar""","""hunene""",79,648,"Many",217,"true","Many","76-100",1,FALSE
66,"""coppar""","""hunene""",11,628,"Most",198,"false","Most","1-25",0,FALSE
66,"""zetten""","""unfobs""",26,540,"Fewer than half",660,"false","Fewer than half","26-40",1,FALSE
66,"""menner""","""nandow""",21,1326,"Most",691,"true","Most","1-25",1,FALSE
66,"""pluset""","""stubad""",89,824,"Fewer than half",733,"false","Fewer than half","76-100",1,FALSE
66,"""devole""","""sholly""",18,665,"Most",1191,"false","Most","1-25",0,FALSE
66,"""hadder""","""ollidy""",93,598,"Most",1052,"true","Most","76-100",1,FALSE
66,"""pobbit""","""spippy""",73,949,"Fewer than half",835,"false","Fewer than half","61-75",1,FALSE
66,"""fleeve""","""scalfs""",78,680,"More than half",581,"true","More than half","76-100",1,FALSE
66,"""shrile""","""athoid""",55,1391,"Few",488,"true","Few","51-60",0,FALSE
66,"""puggle""","""entand""",44,508,"Few",368,"false","Few","41-50",1,FALSE
